date,entry_close,pred_close,actual_close,correct
2024-06-10,238.7744,247.228,262.1192,1
2024-06-11,235.5098,240.1634,260.4551,1
2024-06-12,234.2963,245.8434,259.033,1
2024-06-13,231.3783,248.6599,252.3864,1
2024-06-14,229.6449,255.1456,249.2421,1
2024-06-17,233.0829,231.9536,249.8807,0
2024-06-18,236.8387,253.0366,253.0443,1
2024-06-20,238.2159,242.0706,256.5853,1
2024-06-21,239.7086,245.2503,256.7788,1
2024-06-24,241.9139,238.1697,260.2714,0
2024-06-25,242.2221,225.5345,259.3136,0
2024-06-26,240.3346,248.7803,258.8105,1
2024-06-27,238.7552,243.2296,259.4104,1
2024-06-28,237.224,253.2361,248.9519,1
2024-07-01,237.6669,245.3953,248.6616,1
2024-07-02,238.3314,246.224,251.893,1
2024-07-03,237.0217,255.3686,254.5149,1
2024-07-05,234.0845,244.0535,255.7823,1
2024-07-08,234.017,236.5066,256.0434,1
2024-07-09,232.9866,241.9661,253.0152,1
2024-07-10,237.561,252.049,249.0776,1
2024-07-11,242.3954,245.9576,249.9,1
2024-07-12,241.6635,235.1451,248.0424,0
2024-07-15,246.0742,236.2505,249.5227,0
2024-07-16,257.5728,222.6172,249.6871,1
2024-07-17,257.2647,229.4121,244.6272,1
2024-07-18,257.3321,240.3348,250.9546,1
2024-07-19,253.6822,238.7979,252.3574,1
2024-07-22,256.2921,245.0239,250.8965,1
2024-07-23,256.8313,249.471,252.1833,1
2024-07-24,255.4927,245.7593,253.3539,1
2024-07-25,263.8229,225.9025,253.0249,1
2024-07-26,265.826,235.3431,252.7443,1
2024-07-29,267.1068,239.5791,248.7487,1
2024-07-30,269.4182,230.8029,247.6748,1
2024-07-31,269.63,228.2866,246.4171,1
2024-08-01,257.1299,228.0387,245.5753,1
2024-08-02,253.6148,241.615,246.8621,1
2024-08-05,246.5654,229.2422,245.5076,1
2024-08-06,247.0661,248.3477,242.344,0
2024-08-07,244.0711,248.9996,178.945,0
2024-08-08,247.0758,238.2568,183.0762,1
2024-08-09,249.8397,235.0002,184.8273,1
2024-08-12,253.9807,235.8365,186.9557,1
2024-08-13,253.0562,234.0432,196.6015,1
2024-08-14,256.7735,261.1772,191.3868,0
2024-08-15,259.6626,234.145,196.0694,1
2024-08-16,260.5679,241.9565,199.9103,1
2024-08-19,260.8857,256.4052,197.9463,1
2024-08-20,265.0556,243.9494,197.3658,1
2024-08-21,261.4057,250.1458,188.9778,1
2024-08-22,262.0509,247.4341,187.2654,1
2024-08-23,264.3622,242.3722,189.9163,1
2024-08-26,266.6061,255.6077,185.3788,1
