date,entry_close,pred_close,actual_close,correct
2024-06-10,38.0924,29.8179,38.5437,0
2024-06-11,37.3146,29.3365,37.4613,0
2024-06-12,37.8428,32.416,38.1475,0
2024-06-13,37.6987,27.9362,37.9638,0
2024-06-14,37.6795,30.4563,37.6932,0
2024-06-17,37.9388,34.2779,37.4806,1
2024-06-18,38.3997,31.3002,37.355,1
2024-06-20,38.3997,32.5422,37.7899,1
2024-06-21,37.9196,34.9637,38.2248,0
2024-06-24,38.4285,32.778,38.2925,1
2024-06-25,37.814,34.0004,39.5006,0
2024-06-26,37.4491,32.317,38.9207,0
2024-06-27,37.6891,33.8456,38.5341,0
2024-06-28,38.1885,31.8908,38.1282,1
2024-07-01,38.4189,31.3149,37.9349,1
2024-07-02,39.3023,33.6836,38.1958,1
2024-07-03,39.2735,33.2553,38.0798,1
2024-07-05,38.803,29.2908,38.3504,1
2024-07-08,39.0047,32.774,37.9059,1
2024-07-09,39.7728,30.7521,37.9155,1
2024-07-10,40.0801,33.4483,37.9349,1
2024-07-11,40.1473,29.8527,38.766,1
2024-07-12,39.9361,32.3988,38.6211,1
2024-07-15,40.2241,32.5199,38.5921,1
2024-07-16,42.3751,30.8726,38.8434,1
2024-07-17,42.231,33.2673,38.6307,1
2024-07-18,41.2996,33.2145,40.5444,1
2024-07-19,41.194,32.6693,40.5057,1
2024-07-22,40.6178,28.8054,40.728,0
2024-07-23,40.7235,31.9436,41.3659,0
2024-07-24,40.5122,31.6517,41.1726,0
2024-07-25,40.0225,35.4697,40.902,0
2024-07-26,40.0129,32.8319,40.3608,0
2024-07-29,39.456,31.971,40.8827,0
2024-07-30,39.6384,33.1983,40.9213,0
2024-07-31,38.707,30.4484,41.2209,0
2024-08-01,37.9292,32.9952,40.4864,0
2024-08-02,36.0856,32.7701,41.1919,0
2024-08-05,35.1925,32.0235,41.1049,0
2024-08-06,35.4518,33.7539,40.8923,0
2024-08-07,35.8167,34.9804,40.4187,0
2024-08-08,36.6905,33.7118,40.3608,0
2024-08-09,36.7577,30.6359,39.9452,0
2024-08-12,36.6521,31.2504,40.4767,0
2024-08-13,36.9305,34.4369,43.8884,0
2024-08-14,37.2666,30.4985,43.2699,0
2024-08-15,37.4779,30.5561,43.6178,0
2024-08-16,37.7756,35.8127,44.536,0
2024-08-19,38.0924,37.876,44.3234,0
2024-08-20,37.1514,35.5626,44.333,0
2024-08-21,37.209,32.1249,44.362,0
2024-08-22,37.6795,34.9022,45.1836,0
2024-08-23,38.1885,35.7722,45.1546,0
2024-08-26,38.3325,32.475,44.8549,0
2024-08-27,38.0924,36.5505,44.5167,0
2024-08-28,38.3613,35.6583,44.9033,0
2024-08-29,38.5725,33.9997,45.4252,0
2024-08-30,39.1295,35.63,45.9084,0
2024-09-03,39.0815,34.6619,46.15,0
2024-09-04,38.8894,35.698,46.1694,0
2024-09-05,38.5437,34.3359,45.9181,0
2024-09-06,37.4613,33.2465,45.4638,0
2024-09-09,38.1475,37.0324,45.2512,0
2024-09-10,37.9638,37.1778,44.8163,0
2024-09-11,37.6932,36.5812,45.4252,0
2024-09-12,37.4806,36.5375,45.4349,0
2024-09-13,37.355,35.7612,44.6185,0
2024-09-16,37.7899,37.4331,44.463,0
2024-09-17,38.2248,35.3505,44.7837,0
2024-09-18,38.2925,34.9455,44.7837,0
2024-09-19,39.5006,36.4004,44.3853,0
2024-09-20,38.9207,37.2804,44.1909,0
2024-09-23,38.5341,34.6054,43.7827,0
2024-09-24,38.1282,36.5864,42.2763,0
2024-09-25,37.9349,36.5025,42.1597,0
2024-09-26,38.1958,36.3671,42.9275,0
2024-09-27,38.0798,36.0271,42.6553,0
2024-09-30,38.3504,36.2224,43.1316,0
2024-10-01,37.9059,36.853,43.2968,0
2024-10-02,37.9155,37.8032,43.0927,0
2024-10-03,37.9349,36.6385,42.6748,0
2024-10-04,38.766,36.757,42.7137,0
2024-10-07,38.6211,36.6287,43.0441,0
2024-10-08,38.5921,35.7131,43.5495,0
2024-10-09,38.8434,37.9717,44.1229,0
2024-10-10,38.6307,36.7903,44.7837,0
2024-10-11,40.5444,35.2927,44.9101,0
2024-10-14,40.5057,36.4816,43.841,0
2024-10-15,40.728,32.8399,43.7924,0
2024-10-16,41.3659,34.1623,44.4922,0
2024-10-17,41.1726,35.2343,45.7751,0
2024-10-18,40.902,35.7887,45.328,0
2024-10-21,40.3608,35.1909,45.2211,0
2024-10-22,40.8827,34.2941,45.3474,0
2024-10-23,40.9213,36.7341,44.5019,0
2024-10-24,41.2209,36.749,45.085,0
2024-10-25,40.4864,36.7189,45.2114,0
2024-10-28,41.1919,35.0846,45.7653,0
2024-10-29,41.1049,34.1517,45.5224,0
2024-10-30,40.8923,35.6791,45.4349,0
2024-10-31,40.4187,33.4249,45.4057,0
2024-11-01,40.3608,34.6763,44.9976,0
2024-11-04,39.9452,34.4602,44.9101,0
2024-11-05,40.4767,37.6942,45.396,0
2024-11-06,43.8884,36.8324,45.7848,0
2024-11-07,43.2699,35.8742,46.397,0
2024-11-08,43.6178,37.3763,46.0666,0
2024-11-11,44.536,38.2603,45.3571,0
2024-11-12,44.3234,35.3143,45.4738,0
2024-11-13,44.333,38.7864,44.9101,0
2024-11-14,44.362,40.685,45.0267,0
2024-11-15,45.1836,36.6708,45.639,0
2024-11-18,45.1546,35.89,45.2211,0
2024-11-19,44.8549,38.4262,44.7157,1
2024-11-20,44.5167,36.7153,44.0257,1
2024-11-21,44.9033,37.3497,43.5495,1
2024-11-22,45.4252,34.2392,43.2093,1
2024-11-25,45.9084,37.1173,42.7039,1
2024-11-26,46.15,35.0435,42.7039,1
2024-11-27,46.1694,34.4718,42.8789,1
2024-11-29,45.9181,38.9245,44.8032,1
2024-12-02,45.4638,37.0896,44.2784,1
2024-12-03,45.2512,38.2609,41.4697,1
2024-12-04,44.8163,37.0683,41.1004,1
2024-12-05,45.4252,38.4657,40.2937,1
2024-12-06,45.4349,35.8507,40.4893,1
2024-12-09,44.6185,38.5621,38.9538,1
2024-12-10,44.463,38.2153,38.7387,1
2024-12-11,44.7837,39.7263,39.0321,1
2024-12-12,44.7837,36.5516,38.7974,1
2024-12-13,44.3853,38.7335,39.9905,1
2024-12-16,44.1909,35.99,40.5284,1
2024-12-17,43.7827,37.2639,40.7338,1
2024-12-18,42.2763,38.8878,41.2815,1
2024-12-19,42.1597,38.2065,41.5455,1
2024-12-20,42.9275,38.4569,41.5358,1
2024-12-23,42.6553,36.5414,42.1226,1
2024-12-24,43.1316,38.2559,42.3279,1
2024-12-26,43.2968,34.8649,41.8781,1
2024-12-27,43.0927,38.8015,41.6238,1
2024-12-30,42.6748,38.7334,40.3426,1
2024-12-31,42.7137,38.5215,40.812,1
2025-01-02,43.0441,39.0437,40.5773,1
2025-01-03,43.5495,35.2589,40.9294,1
2025-01-06,44.1229,35.5029,36.4013,1
2025-01-07,44.7837,39.1715,33.6335,1
2025-01-08,44.9101,37.6671,34.7973,1
2025-01-10,43.841,38.965,34.2594,1
2025-01-13,43.7924,36.9124,36.3328,1
2025-01-14,44.4922,38.3654,35.0614,1
2025-01-15,45.7751,38.3334,35.1592,1
2025-01-16,45.328,37.1,35.8633,1
2025-01-17,45.2211,41.4642,37.1543,1
2025-01-21,45.3474,40.5831,36.5088,1
2025-01-22,44.5019,41.771,36.5871,1
2025-01-23,45.085,36.8196,36.1079,1
2025-01-24,45.2114,37.4645,37.4771,1
2025-01-27,45.7653,39.6901,37.8976,1
2025-01-28,45.5224,37.6261,38.7093,1
2025-01-29,45.4349,36.9574,38.8169,1
2025-01-30,45.4057,39.3418,38.9049,1
2025-01-31,44.9976,42.2465,39.1103,1
2025-02-03,44.9101,39.9678,39.0027,1
2025-02-04,45.396,39.9641,39.2864,1
2025-02-05,45.7848,37.6879,40.1666,1
2025-02-06,46.397,37.3792,40.2155,1
2025-02-07,46.0666,38.875,39.9416,1
2025-02-10,45.3571,39.3702,40.0296,1
2025-02-11,45.4738,38.0606,40.6849,1
2025-02-12,44.9101,39.1421,40.8707,1
2025-02-13,45.0267,38.8917,42.4062,1
2025-02-14,45.639,43.6294,43.306,1
2025-02-18,45.2211,37.0401,43.7558,1
2025-02-19,44.7157,40.9975,43.4038,1
2025-02-20,44.0257,38.8255,43.7069,1
2025-02-21,43.5495,39.2931,43.7852,0
2025-02-24,43.2093,42.9398,43.7069,0
2025-02-25,42.7039,39.1598,42.2986,1
2025-02-26,42.7039,44.1002,42.3573,0
2025-02-27,42.8789,39.684,42.2497,1
2025-02-28,44.8032,40.1078,43.2473,1
2025-03-03,44.2784,43.432,43.0908,1
2025-03-04,41.4697,39.8179,43.2668,0
2025-03-05,41.1004,40.8577,43.1593,0
2025-03-06,40.2937,41.269,43.1104,1
2025-03-07,40.4893,37.6612,43.6678,0
2025-03-10,38.9538,44.0462,43.3842,1
2025-03-11,38.7387,42.6689,43.4038,1
2025-03-12,39.0321,37.5926,44.24,0
2025-03-13,38.7974,42.6356,44.1416,1
2025-03-14,39.9905,41.6758,44.358,1
2025-03-17,40.5284,41.7285,44.0038,1
2025-03-18,40.7338,45.4768,43.8956,1
2025-03-19,41.2815,39.6231,43.3742,0
2025-03-20,41.5455,43.0699,43.689,1
2025-03-21,41.5358,42.9222,43.512,1
2025-03-24,42.1226,39.3369,44.3285,0
2025-03-25,42.3279,40.6306,44.7613,0
2025-03-26,41.8781,40.2892,45.5484,0
2025-03-27,41.6238,43.0229,45.9025,1
2025-03-28,40.3426,39.4176,46.0894,0
2025-03-31,40.812,41.6921,46.6895,1
2025-04-01,40.5773,39.4492,46.3551,0
2025-04-02,40.9294,43.9188,46.5518,1
2025-04-03,36.4013,41.8239,47.3683,1
2025-04-04,33.6335,41.08,47.9192,1
2025-04-07,34.7973,41.7368,48.1357,1
2025-04-08,34.2594,41.5104,47.87,1
2025-04-09,36.3328,38.4451,46.3846,1
2025-04-10,35.0614,38.1466,46.0796,1
2025-04-11,35.1592,42.071,46.2075,1
2025-04-14,35.8633,41.915,45.9714,1
2025-04-15,37.1543,43.8059,46.3059,1
2025-04-16,36.5088,43.1847,45.4008,1
2025-04-17,36.5871,42.7632,45.2827,1
2025-04-21,36.1079,41.1106,46.2567,1
2025-04-22,37.4771,40.967,46.5518,1
2025-04-23,37.8976,40.4669,46.7092,1
2025-04-24,38.7093,40.733,46.9945,1
2025-04-25,38.8169,41.3099,47.3585,1
2025-04-28,38.9049,38.5246,47.6044,0
2025-04-29,39.1103,41.9245,47.6635,1
2025-04-30,39.0027,39.7555,47.447,1
2025-05-01,39.2864,39.8784,47.1716,1
2025-05-02,40.1666,40.6839,47.1814,1
2025-05-05,40.2155,42.5886,46.5026,1
2025-05-06,39.9416,41.0529,44.9188,1
2025-05-07,40.0296,42.7346,45.1057,1
2025-05-08,40.6849,39.7622,44.8204,0
2025-05-09,40.8707,41.1313,44.6826,1
2025-05-12,42.4062,41.4187,44.1908,0
2025-05-13,43.306,39.3439,45.2631,0
2025-05-14,43.7558,39.7882,45.4106,0
2025-05-15,43.4038,37.851,46.7289,0
2025-05-16,43.7069,40.9177,46.4731,0
2025-05-19,43.7852,39.7624,46.9355,0
2025-05-20,43.7069,40.054,46.178,0
2025-05-21,42.2986,36.5024,47.1421,0
2025-05-22,42.3573,40.9331,47.2995,0
2025-05-23,42.2497,39.93,47.5651,0
2025-05-27,43.2473,41.303,47.4765,0
2025-05-28,43.0908,38.1464,48.6767,0
2025-05-29,43.2668,42.1376,48.6767,0
2025-05-30,43.1593,40.0298,49.4342,0
2025-06-02,43.1104,41.1656,49.5621,0
2025-06-03,43.6678,41.5009,49.6703,0
2025-06-04,43.3842,40.9562,49.9163,0
2025-06-05,43.4038,40.4799,49.6015,0
2025-06-06,44.24,41.103,49.2473,0
2025-06-09,44.1416,41.0336,49.7982,0
2025-06-10,44.358,41.8063,49.2344,0
2025-06-11,44.0038,39.8182,48.9277,0
2025-06-12,43.8956,41.3368,49.7488,0
2025-06-13,43.3742,41.3095,49.5905,0
2025-06-16,43.689,41.0074,50.2038,0
2025-06-17,43.512,39.5808,50.0356,0
2025-06-18,44.3285,39.402,50.0455,0
2025-06-20,44.7613,42.5185,50.1148,0
2025-06-23,45.5484,40.4258,50.8468,0
2025-06-24,45.9025,42.7905,51.569,0
2025-06-25,46.0894,42.5627,51.6877,0
2025-06-26,46.6895,38.4256,51.3612,0
2025-06-27,46.3551,38.0633,51.1436,0
2025-06-30,46.5518,37.9835,51.1436,0
2025-07-01,47.3683,41.5419,51.292,0
2025-07-02,47.9192,38.3397,51.6481,0
2025-07-03,48.1357,41.3301,51.8558,0
2025-07-07,47.87,37.6485,51.0348,0
2025-07-08,46.3846,39.5814,50.1346,0
2025-07-09,46.0796,39.2657,49.9367,0
2025-07-10,46.2075,41.1195,50.095,0
2025-07-11,45.9714,37.4101,49.8477,0
2025-07-14,46.3059,39.6144,49.7488,0
2025-07-15,45.4008,42.8805,49.3036,0
2025-07-16,45.2827,39.6366,49.2542,0
2025-07-17,46.2567,41.6818,48.1264,0
2025-07-18,46.5518,39.0405,48.3342,0
2025-07-21,46.7092,40.4784,49.5509,0
2025-07-22,46.9945,39.0844,51.7174,0
2025-07-23,47.3585,42.9797,49.8972,0
2025-07-24,47.6044,42.7446,50.7281,0
2025-07-25,47.6635,44.7781,51.4799,0
2025-07-28,47.447,39.7495,50.9655,0
2025-07-29,47.1716,38.5014,50.5501,0
2025-07-30,47.1814,42.8535,51.2029,0
2025-07-31,46.5026,40.3554,52.0042,0
2025-08-01,44.9188,40.0761,52.4494,0
2025-08-04,45.1057,43.3434,52.301,0
2025-08-05,44.8204,37.9753,52.0141,0
2025-08-06,44.6826,40.3339,52.4593,0
2025-08-07,44.1908,38.6691,52.8748,0
2025-08-08,45.2631,43.3646,52.9836,0
2025-08-11,45.4106,39.306,52.9638,0
2025-08-12,46.7289,43.2885,51.8855,0
2025-08-13,46.4731,39.7938,52.7165,0
2025-08-14,46.9355,43.6097,52.6275,0
2025-08-15,46.178,39.2295,52.8451,0
2025-08-18,47.1421,42.3946,53.0528,0
2025-08-19,47.2995,42.4308,53.5277,0
2025-08-20,47.5651,42.4348,52.301,0
2025-08-21,47.4765,42.8718,52.0438,0
2025-08-22,48.6767,45.0871,50.926,0
2025-08-25,48.6767,43.906,51.0842,0
2025-08-26,49.4342,42.8438,51.4602,0
2025-08-27,49.5621,43.6607,50.4511,0
2025-08-28,49.6703,42.7038,51.0051,0
2025-08-29,49.9163,45.1255,51.3711,0
2025-09-02,49.6015,44.5378,51.9152,0
2025-09-03,49.2473,45.8826,52.4197,0
2025-09-04,49.7982,44.9831,53.0726,0
2025-09-05,49.2344,43.4109,52.667,0
