date,entry_close,pred_close,actual_close,correct
2024-06-10,24.4404,25.1414,21.7367,0
2024-06-11,23.7985,24.2485,21.6102,0
2024-06-12,23.5553,24.2667,21.5519,0
2024-06-13,23.3317,25.2669,21.1531,0
2024-06-14,22.6217,25.177,21.5227,0
2024-06-17,22.9621,25.4776,21.7658,0
2024-06-18,23.2344,25.64,22.1062,0
2024-06-20,23.3414,25.2412,22.2327,0
2024-06-21,23.001,24.545,22.6509,0
2024-06-24,23.0204,26.0233,22.8551,0
2024-06-25,22.8357,25.1788,23.6915,1
2024-06-26,22.3299,25.7515,23.3122,1
2024-06-27,22.0965,23.4149,23.1371,1
2024-06-28,22.3008,23.8401,24.3237,1
2024-07-01,22.2035,24.9648,23.993,1
2024-07-02,22.2424,24.6286,25.2184,1
2024-07-03,22.6509,25.3081,25.2476,1
2024-07-05,22.6022,24.5062,25.5394,1
2024-07-08,22.3688,24.7458,25.5005,1
2024-07-09,21.7367,22.9375,25.1114,1
2024-07-10,21.9701,24.773,24.7224,1
2024-07-11,22.4953,25.8975,24.9753,1
2024-07-12,22.9135,24.9418,24.7808,1
2024-07-15,22.7968,25.2576,23.9541,1
2024-07-16,22.4953,23.9792,23.9444,1
2024-07-17,22.612,24.618,24.0805,1
2024-07-18,22.1938,24.3534,24.1681,1
2024-07-19,21.9312,24.6492,23.8374,1
2024-07-22,22.3105,24.5911,23.1274,1
2024-07-23,21.9215,27.0756,23.39,1
2024-07-24,21.6297,25.0443,23.2344,1
2024-07-25,21.8923,25.0358,23.6623,1
2024-07-26,22.0965,24.4242,23.2052,1
2024-07-29,21.9798,23.952,23.3803,1
2024-07-30,21.6102,24.4832,22.8648,1
2024-07-31,22.2327,26.3313,23.1858,1
2024-08-01,20.8322,23.6822,23.3608,1
2024-08-02,20.521,23.2605,24.2556,1
2024-08-05,20.5112,23.2771,24.1389,1
2024-08-06,20.8322,22.5752,23.8957,1
2024-08-07,20.91,25.2069,23.9444,1
2024-08-08,21.2212,23.3712,23.9055,1
2024-08-09,21.4254,25.6075,24.1292,1
2024-08-12,21.2698,22.8893,24.489,1
2024-08-13,21.2796,23.6603,24.7224,1
2024-08-14,21.2698,25.9968,25.7825,1
2024-08-15,21.4935,24.5591,25.374,1
2024-08-16,21.6783,25.7292,24.8878,1
2024-08-19,22.3786,23.7592,23.9056,1
2024-08-20,22.1938,26.6501,23.3458,1
2024-08-21,22.7579,27.0456,24.0529,1
2024-08-22,22.3299,25.4718,24.819,1
2024-08-23,22.6898,24.0222,25.1038,1
2024-08-26,22.7481,25.6083,25.0253,1
2024-08-27,22.8259,23.9807,24.6324,1
2024-08-28,22.7189,23.408,24.8386,1
2024-08-29,22.8648,26.6586,24.6619,1
2024-08-30,22.9718,24.4866,24.4163,1
2024-09-03,21.4935,24.6717,23.5127,1
2024-09-04,21.4449,22.9199,24.1217,1
2024-09-05,21.7367,24.1512,24.8288,1
2024-09-06,21.6102,25.1175,25.0645,1
2024-09-09,21.5519,24.998,24.7895,1
2024-09-10,21.1531,23.828,24.3279,1
2024-09-11,21.5227,25.3784,24.9172,1
2024-09-12,21.7658,24.6369,24.8386,1
2024-09-13,22.1062,25.273,25.2806,1
2024-09-16,22.2327,24.3281,25.4083,1
2024-09-17,22.6509,22.5982,25.3788,0
2024-09-18,22.8551,23.6563,24.9074,1
2024-09-19,23.6915,23.3239,24.269,0
2024-09-20,23.3122,23.9764,24.0922,1
2024-09-23,23.1371,24.2133,23.5422,1
2024-09-24,24.3237,24.6269,22.7958,0
2024-09-25,23.993,23.4917,22.7565,1
2024-09-26,25.2184,22.435,22.7663,1
2024-09-27,25.2476,22.5585,22.6681,1
2024-09-30,25.5394,23.9513,22.8351,1
2024-10-01,25.5005,24.3578,22.8154,1
2024-10-02,25.1114,23.8343,22.727,1
2024-10-03,24.7224,24.8468,22.5208,0
2024-10-04,24.9753,23.3433,22.7172,1
2024-10-07,24.7808,26.1505,22.452,0
2024-10-08,23.9541,22.3182,21.794,1
2024-10-09,23.9444,25.1269,21.6368,0
2024-10-10,24.0805,25.1434,21.5583,0
2024-10-11,24.1681,24.6703,21.4306,0
2024-10-14,23.8374,22.8002,21.6663,1
2024-10-15,23.1274,23.9967,21.8922,0
2024-10-16,23.39,23.0981,22.0395,1
2024-10-17,23.2344,24.3998,22.8154,0
2024-10-18,23.6623,24.5103,22.7663,0
2024-10-21,23.2052,22.3402,22.8449,1
2024-10-22,23.3803,22.9148,23.5029,0
2024-10-23,22.8648,22.759,22.8743,0
2024-10-24,23.1858,24.5118,23.5717,1
2024-10-25,23.3608,23.6007,24.4556,1
2024-10-28,24.2556,23.1563,24.5342,0
2024-10-29,24.1389,24.5451,24.3377,1
2024-10-30,23.8957,24.0647,24.2592,1
2024-10-31,23.9444,23.6672,24.7797,0
2024-11-01,23.9055,22.6065,24.269,0
2024-11-04,24.1292,25.4022,23.9056,0
2024-11-05,24.489,23.0814,24.6422,0
2024-11-06,24.7224,22.7651,25.0253,0
2024-11-07,25.7825,23.6704,27.8244,0
2024-11-08,25.374,23.9821,27.3431,0
2024-11-11,24.8878,23.3887,27.6181,0
2024-11-12,23.9056,22.9548,26.8815,0
2024-11-13,23.3458,24.4913,28.5021,1
2024-11-14,24.0529,24.5238,28.1976,1
2024-11-15,24.819,24.3513,28.0601,0
2024-11-18,25.1038,23.4547,28.3744,0
2024-11-19,25.0253,24.674,27.6181,0
2024-11-20,24.6324,23.8405,27.5003,0
2024-11-21,24.8386,24.3393,27.3039,0
2024-11-22,24.6619,24.4141,27.3235,0
2024-11-25,24.4163,24.0096,27.4119,0
2024-11-26,23.5127,23.5622,28.4628,1
2024-11-27,24.1217,24.8283,27.8735,1
2024-11-29,24.8288,23.828,27.2449,0
2024-12-02,25.0645,25.729,28.9539,1
2024-12-03,24.7895,24.0822,29.7199,0
2024-12-04,24.3279,23.2748,33.0887,0
2024-12-05,24.9172,24.032,33.3244,0
2024-12-06,24.8386,23.0463,32.5584,0
2024-12-09,25.2806,23.2173,30.9083,0
2024-12-10,25.4083,23.8701,31.4878,0
2024-12-11,25.3788,23.7365,29.9753,0
2024-12-12,24.9074,25.3096,30.2601,1
2024-12-13,24.269,25.3512,31.645,1
2024-12-16,24.0922,25.3965,31.4682,1
2024-12-17,23.5422,24.3376,31.9396,1
2024-12-18,22.7958,24.5485,32.47,1
2024-12-19,22.7565,23.5515,31.4289,1
2024-12-20,22.7663,24.4888,31.0164,1
2024-12-23,22.6681,24.4423,31.2226,1
2024-12-24,22.8351,24.1203,30.9869,1
2024-12-26,22.8154,23.2051,30.2208,1
2024-12-27,22.727,22.2913,29.1896,0
2024-12-30,22.5208,22.7501,28.2664,1
2024-12-31,22.7172,23.4882,28.3351,1
2025-01-02,22.452,24.2175,28.4726,1
2025-01-03,21.794,23.9434,28.5512,1
2025-01-06,21.6368,25.8794,26.469,1
2025-01-07,21.5583,22.0551,24.2985,1
2025-01-08,21.4306,24.0997,23.886,1
2025-01-10,21.6663,23.3756,23.0511,1
2025-01-13,21.8922,24.9558,26.4887,1
2025-01-14,22.0395,23.7745,25.0253,1
2025-01-15,22.8154,24.4122,26.3806,1
2025-01-16,22.7663,23.4058,26.2529,1
2025-01-17,22.8449,24.4348,26.4297,1
2025-01-21,23.5029,24.5748,26.4396,1
2025-01-22,22.8743,22.4732,26.744,0
2025-01-23,23.5717,24.1697,26.0762,1
2025-01-24,24.4556,23.9422,27.2744,0
2025-01-27,24.5342,23.1883,28.3744,0
2025-01-28,24.3377,23.4623,28.8851,0
2025-01-29,24.2592,24.7241,29.0521,1
2025-01-30,24.7797,23.6293,29.7199,0
2025-01-31,24.269,24.1161,29.6512,0
2025-02-03,23.9056,23.1638,29.1601,0
2025-02-04,24.6422,24.2843,29.1699,0
2025-02-05,25.0253,24.0926,30.0932,0
2025-02-06,27.8244,23.6837,29.7887,0
2025-02-07,27.3431,24.2103,29.5333,0
2025-02-10,27.6181,23.2691,29.3664,0
2025-02-11,26.8815,23.0422,29.278,0
2025-02-12,28.5021,24.6687,29.7298,0
2025-02-13,28.1976,24.6136,30.6432,0
2025-02-14,28.0601,22.5899,30.8887,0
2025-02-18,28.3744,23.6617,30.8101,0
2025-02-19,27.6181,24.0541,30.4762,0
2025-02-20,27.5003,24.699,30.4316,0
2025-02-21,27.3039,24.7127,30.9073,0
2025-02-24,27.3235,24.4745,30.8577,0
2025-02-25,27.4119,22.5929,30.5604,0
2025-02-26,28.4628,24.3685,29.6884,0
2025-02-27,27.8735,24.1866,30.0848,0
2025-02-28,27.2449,24.3816,30.9865,0
2025-03-03,28.9539,24.7056,30.3226,0
2025-03-04,29.7199,23.8951,30.2532,0
2025-03-05,33.0887,22.7102,30.3028,1
2025-03-06,33.3244,24.4802,30.3424,1
2025-03-07,32.5584,22.0391,29.847,1
2025-03-10,30.9083,23.2396,30.0551,1
2025-03-11,31.4878,22.4681,30.2731,1
2025-03-12,29.9753,26.6808,29.837,1
2025-03-13,30.2601,23.921,30.1046,1
2025-03-14,31.645,25.4873,30.3127,1
2025-03-17,31.4682,25.3544,30.4415,1
2025-03-18,31.9396,21.8919,30.3127,1
2025-03-19,32.47,23.6146,29.8569,1
2025-03-20,31.4289,23.8779,30.7091,1
2025-03-21,31.0164,21.4805,29.9857,1
2025-03-24,31.2226,22.6156,30.4019,1
2025-03-25,30.9869,25.0329,29.6983,1
2025-03-26,30.2208,23.6417,30.2731,0
