date,entry_close,pred_close,actual_close,correct
2024-06-10,33.1833,33.4682,40.2493,1
2024-06-11,32.8701,34.0886,39.2325,1
2024-06-12,33.9111,31.8017,39.7362,0
2024-06-13,33.4965,31.4397,39.102,0
2024-06-14,32.6213,31.0725,38.8501,0
2024-06-17,32.9806,33.0701,38.8315,1
2024-06-18,33.69,32.5971,39.0273,0
2024-06-20,33.7453,32.5266,39.2978,0
2024-06-21,33.8926,31.5999,39.0646,0
2024-06-24,34.5099,31.0928,39.1952,0
2024-06-25,34.1322,32.1026,40.0441,0
2024-06-26,33.9848,32.9883,39.4751,0
2024-06-27,34.86,31.6704,39.3538,0
2024-06-28,35.7904,27.8049,39.1579,0
2024-07-01,36.1589,32.3805,38.9247,0
2024-07-02,36.4445,32.7431,39.4844,0
2024-07-03,35.8088,31.1906,39.6616,0
2024-07-05,35.21,31.9048,39.8948,0
2024-07-08,35.2377,32.4515,38.9154,0
2024-07-09,35.8457,33.2394,38.962,0
2024-07-10,36.1681,32.2354,38.7009,0
2024-07-11,37.2091,31.9315,39.5404,0
2024-07-12,37.3197,33.4068,39.1766,0
2024-07-15,38.1396,29.9949,39.2978,0
2024-07-16,39.0977,33.1045,39.7642,0
2024-07-17,39.7057,30.5573,39.6336,1
2024-07-18,39.0977,32.2299,40.3519,0
2024-07-19,39.07,32.0019,40.6597,0
2024-07-22,40.3322,31.2906,40.9582,0
2024-07-23,40.673,32.8329,41.5365,0
2024-07-24,40.1755,30.0635,40.0627,1
2024-07-25,40.6454,31.8296,40.7343,0
2024-07-26,40.9218,30.6946,39.5777,1
2024-07-29,40.9586,31.2847,40.4731,1
2024-07-30,41.4008,32.5598,40.5198,1
2024-07-31,41.1705,32.951,40.5011,1
2024-08-01,39.936,32.4784,39.7642,1
2024-08-02,38.8029,32.8792,40.3799,0
2024-08-05,37.9369,32.5556,40.1933,0
2024-08-06,38.3699,32.9554,40.3985,0
2024-08-07,37.8632,32.2931,40.156,0
2024-08-08,38.7568,30.8441,39.9415,0
2024-08-09,38.7662,30.7344,39.2419,0
2024-08-12,38.449,30.5994,39.4751,0
2024-08-13,38.8874,33.3485,43.8405,0
2024-08-14,39.0833,32.5468,43.0942,0
2024-08-15,39.5217,32.4958,42.6603,0
2024-08-16,39.6709,36.0878,43.8112,0
2024-08-19,40.0627,32.8577,44.0188,0
2024-08-20,39.4191,31.5766,43.8772,0
2024-08-21,39.2605,33.4378,43.632,0
2024-08-22,39.0553,35.0667,43.915,0
2024-08-23,40.8929,34.0923,44.1414,0
2024-08-26,41.2473,33.5829,43.9905,0
2024-08-27,40.9582,36.3808,43.5659,0
2024-08-28,40.9862,34.2657,44.1603,0
2024-08-29,40.9582,34.595,45.2452,0
2024-08-30,41.4712,32.8169,45.3772,0
2024-09-03,41.2473,34.7649,44.9999,0
2024-09-04,40.6877,34.1411,45.0471,0
2024-09-05,40.2493,35.2277,44.981,0
2024-09-06,39.2325,35.2022,44.3206,0
2024-09-09,39.7362,34.7473,43.8018,0
2024-09-10,39.102,38.8691,43.6037,0
2024-09-11,38.8501,33.9303,44.4999,0
2024-09-12,38.8315,33.1069,44.5848,0
2024-09-13,39.0273,31.6323,44.1508,0
2024-09-16,39.2978,34.805,43.8301,0
2024-09-17,39.0646,33.3241,43.0754,0
2024-09-18,39.1952,35.6873,43.132,0
2024-09-19,40.0441,35.2319,43.1886,0
2024-09-20,39.4751,34.8561,42.7263,0
2024-09-23,39.3538,34.6238,42.5754,0
2024-09-24,39.1579,35.6506,40.6697,0
2024-09-25,38.9247,34.5226,40.1414,0
2024-09-26,39.4844,34.9477,40.8678,0
2024-09-27,39.6616,35.7246,41.0754,0
2024-09-30,39.8948,37.5525,41.4999,0
2024-10-01,38.9154,33.535,41.5093,0
2024-10-02,38.962,34.2075,41.198,0
2024-10-03,38.7009,35.1088,40.915,0
2024-10-04,39.5404,35.9902,40.9244,0
2024-10-07,39.1766,36.0478,40.8773,0
2024-10-08,39.2978,36.0782,41.6037,0
2024-10-09,39.7642,35.3727,41.6037,0
2024-10-10,39.6336,36.9781,41.481,0
2024-10-11,40.3519,34.0859,41.4622,0
2024-10-14,40.6597,35.687,40.3584,1
2024-10-15,40.9582,33.3021,40.6791,1
2024-10-16,41.5365,33.8069,41.4244,1
2024-10-17,40.0627,35.1647,42.8206,0
2024-10-18,40.7343,32.447,42.4339,0
2024-10-21,39.5777,34.8938,44.9527,0
2024-10-22,40.4731,36.266,45.1791,0
2024-10-23,40.5198,35.0949,44.3489,0
2024-10-24,40.5011,32.8322,44.1131,0
2024-10-25,39.7642,36.2575,44.3395,0
2024-10-28,40.3799,35.4064,44.915,0
2024-10-29,40.1933,32.21,44.5942,0
2024-10-30,40.3985,33.5855,44.7546,0
2024-10-31,40.156,36.4688,45.3018,0
2024-11-01,39.9415,36.2269,44.9244,0
2024-11-04,39.2419,37.2415,44.2357,0
2024-11-05,39.4751,34.1109,44.698,0
2024-11-06,43.8405,36.9325,44.9716,0
2024-11-07,43.0942,36.682,45.4244,0
2024-11-08,42.6603,34.7133,44.981,0
2024-11-11,43.8112,39.2563,44.481,0
2024-11-12,44.0188,38.4464,44.6603,0
2024-11-13,43.8772,37.5746,43.7546,1
2024-11-14,43.632,34.3318,43.8301,0
2024-11-15,43.915,34.2115,44.6601,0
2024-11-18,44.1414,35.143,45.4234,0
2024-11-19,43.9905,33.9158,45.3471,0
2024-11-20,43.5659,35.031,44.5075,0
2024-11-21,44.1603,37.2926,43.5629,1
2024-11-22,45.2452,38.9686,43.2576,1
2024-11-25,45.3772,38.9799,43.0764,1
2024-11-26,44.9999,38.172,43.2576,1
2024-11-27,45.0471,36.7894,43.6106,1
2024-11-29,44.981,38.1503,44.2212,1
2024-12-02,44.3206,40.1585,43.3435,1
2024-12-03,43.8018,38.2958,41.7502,1
2024-12-04,43.6037,38.9026,41.1301,1
2024-12-05,44.4999,36.0295,40.3,1
2024-12-06,44.5848,34.8065,40.2523,1
2024-12-09,44.1508,38.1509,38.5159,1
2024-12-10,43.8301,39.5847,38.077,1
2024-12-11,43.0754,37.1786,38.0102,1
2024-12-12,43.132,37.1762,37.6668,1
2024-12-13,43.1886,34.2681,38.6876,1
2024-12-16,42.7263,38.8576,39.1647,1
2024-12-17,42.5754,40.2136,38.9739,1
2024-12-18,40.6697,40.4943,39.3746,1
2024-12-19,40.1414,37.1913,39.4318,1
2024-12-20,40.8678,39.1224,39.5177,1
2024-12-23,41.0754,39.0158,40.2141,1
2024-12-24,41.4999,36.188,40.071,1
2024-12-26,41.5093,32.9315,40.052,1
2024-12-27,41.198,32.2269,39.4986,1
2024-12-30,40.915,39.3677,38.6018,1
2024-12-31,40.9244,38.5715,39.2601,1
2025-01-02,40.8773,35.6006,39.136,1
2025-01-03,41.6037,38.0833,39.6512,1
2025-01-06,41.6037,33.8448,35.3388,1
2025-01-07,41.481,35.1091,33.1922,1
2025-01-08,41.4622,36.511,33.5261,1
2025-01-10,40.3584,36.8462,33.3162,1
2025-01-13,40.6791,39.0006,36.2452,1
2025-01-14,41.4244,39.0593,34.0031,1
2025-01-15,42.8206,35.9375,33.7646,1
2025-01-16,42.4339,38.0072,34.5183,1
2025-01-17,44.9527,38.5073,34.8141,1
2025-01-21,45.1791,39.8957,34.3466,1
2025-01-22,44.3489,38.736,34.2512,1
2025-01-23,44.1131,40.7364,33.6883,1
2025-01-24,44.3395,38.6193,34.671,1
2025-01-27,44.915,37.2014,35.4342,1
2025-01-28,44.5942,37.145,36.1593,1
2025-01-29,44.7546,37.3526,35.9399,1
2025-01-30,45.3018,39.4137,36.5791,1
2025-01-31,44.9244,35.9777,36.9798,1
2025-02-03,44.2357,39.5644,36.5791,1
2025-02-04,44.698,40.1808,36.8176,1
2025-02-05,44.9716,37.7884,37.6572,1
2025-02-06,45.4244,38.0611,37.5427,1
2025-02-07,44.981,35.9509,37.1802,1
2025-02-10,44.481,36.8017,36.9321,1
2025-02-11,44.6603,39.3946,37.7431,1
2025-02-12,43.7546,40.1486,37.7141,1
2025-02-13,43.8301,35.3669,39.754,1
2025-02-14,44.6601,41.1453,39.9764,1
2025-02-18,45.4234,39.2927,39.8603,1
2025-02-19,45.3471,40.2598,39.812,1
2025-02-20,44.5075,36.3065,40.0247,1
2025-02-21,43.5629,40.681,40.0247,1
2025-02-24,43.2576,40.627,39.3286,1
2025-02-25,43.0764,41.8446,37.8204,1
2025-02-26,43.2576,40.26,38.1782,1
2025-02-27,43.6106,42.1752,37.9751,1
2025-02-28,44.2212,41.7776,38.7002,1
2025-03-03,43.3435,43.7844,38.0331,0
2025-03-04,41.7502,42.9591,38.2845,0
2025-03-05,41.1301,42.0234,38.1878,0
2025-03-06,40.3,41.1171,37.9268,0
2025-03-07,40.2523,42.351,38.3038,0
2025-03-10,38.5159,40.7928,38.1975,0
2025-03-11,38.077,39.9558,38.3135,1
