date,entry_close,pred_close,actual_close,correct
2024-06-10,97.3085,84.6872,127.7098,0
2024-06-11,97.9466,75.452,124.9885,0
2024-06-12,97.8402,73.238,124.8524,0
2024-06-13,98.1593,75.1053,126.4366,0
2024-06-14,97.5406,81.2466,126.5727,0
2024-06-17,97.1829,84.1305,128.3221,0
2024-06-18,97.4149,80.9753,129.4398,0
2024-06-20,98.2753,80.2032,130.8297,0
2024-06-21,98.9809,86.9407,129.8189,0
2024-06-24,99.561,87.8099,129.6148,0
2024-06-25,98.6523,83.2409,130.0813,0
2024-06-26,98.0722,81.8937,130.9852,0
2024-06-27,99.735,88.6169,131.8308,0
2024-06-28,98.7876,80.1173,133.3664,0
2024-07-01,97.2602,85.1217,132.7638,0
2024-07-02,98.2366,77.7771,135.524,0
2024-07-03,98.2366,76.6517,133.4442,0
2024-07-05,97.9466,83.7511,132.861,0
2024-07-08,97.7339,80.6895,133.2109,0
2024-07-09,96.3708,76.9942,131.6267,0
2024-07-10,98.2849,84.2043,130.9949,0
2024-07-11,99.793,84.8042,131.4712,0
2024-07-12,100.576,77.209,131.0629,0
2024-07-15,99.3,79.1586,130.9074,0
2024-07-16,99.8703,90.8072,131.2184,0
2024-07-17,101.156,82.7624,129.712,0
2024-07-18,100.5567,79.9364,130.9658,0
2024-07-19,100.46,84.1153,131.9474,0
2024-07-22,101.4751,85.4238,131.9182,0
2024-07-23,101.243,77.9383,132.5208,0
2024-07-24,99.8123,77.7013,131.8696,0
2024-07-25,99.9476,82.7827,131.3448,0
2024-07-26,122.9262,83.2423,131.0532,0
2024-07-29,120.9928,82.0507,128.0306,0
2024-07-30,122.5299,77.3641,124.3179,0
2024-07-31,123.3032,84.6267,122.9183,1
2024-08-01,122.2592,84.5614,121.2466,1
2024-08-02,121.0702,74.8919,126.631,0
2024-08-05,120.4611,82.403,125.6397,0
2024-08-06,120.7318,87.7258,123.9777,0
2024-08-07,118.7404,87.6532,124.8621,0
2024-08-08,120.9638,83.698,123.6472,0
2024-08-09,120.0358,84.4432,122.3157,0
2024-08-12,119.2528,78.9187,122.9669,0
2024-08-13,121.1765,79.5111,130.1591,0
