date,entry_close,pred_close,actual_close,correct,error_pct,horizon
2022-01-27,208.36434936523438,203.86539,185.49710083007812,True,9.90219580285435,60
2022-01-28,209.4307098388672,216.98653,180.48069763183594,False,20.226998973535892,60
2022-01-31,211.39170837402344,205.64247,180.21714782714844,True,14.108159957516527,60
2022-02-01,210.59646606445312,199.35162,184.22479248046875,True,8.211072381200388,60
2022-02-02,213.24429321289062,208.58977,179.1266632080078,True,16.44819577408939,60
2022-02-03,218.1964874267578,210.99002,181.76199340820312,True,16.08038446085336,60
2022-02-04,206.87322998046875,206.5671,185.5697784423828,True,11.315050666854361,60
2022-02-07,203.16815185546875,217.36685,193.5760040283203,False,12.290184363367525,60
2022-02-08,203.7554931640625,211.32301,189.17758178710938,False,11.706160586974839,60
2022-02-09,204.9122314453125,207.07637,190.17723083496094,False,8.885995095260503,60
2022-02-10,198.65872192382812,206.8141,190.3317108154297,False,8.659824096997342,60
2022-02-11,196.7519073486328,205.1074,184.9881591796875,False,10.87596499459227,60
2022-02-14,198.06227111816406,196.0255,185.2335205078125,True,5.826146854589297,60
2022-02-15,198.5773468017578,206.61107,188.6505126953125,False,9.520544510409758,60
2022-02-16,198.88461303710938,217.05338,188.6959228515625,False,15.028121415683948,60
2022-02-17,196.245849609375,207.84418,188.1779327392578,False,10.450877114313814,60
2022-02-18,195.0258331298828,210.50552,192.8762664794922,False,9.140189990157701,60
2022-02-22,194.21249389648438,205.78659,184.83367919921875,False,11.33608954154373,60
2022-02-23,192.9292755126953,198.45662,182.47999572753906,False,8.755273952883554,60
2022-02-24,193.51669311523438,196.57657,183.3614959716797,False,7.207114319070026,60
2022-02-25,197.39353942871094,211.92479,184.0157928466797,False,15.166631162622426,60
2022-02-28,195.50479125976562,207.53284,184.67921447753906,False,12.37476697157109,60
2022-03-01,190.55259704589844,204.434,183.5068817138672,False,11.403999581916544,60
2022-03-02,193.54376220703125,208.43265,185.68792724609375,False,12.248895658596377,60
2022-03-03,194.5830535888672,202.33542,187.8780517578125,False,7.69508029708329,60
2022-03-04,191.7002716064453,211.81903,189.0867156982422,False,12.022164000010651,60
2022-03-07,186.6395721435547,204.22151,187.18736267089844,True,9.10005297733175,60
2022-03-08,183.91946411132812,210.03253,190.16812133789062,True,10.445709964760892,60
2022-03-09,187.76016235351562,198.19147,188.86862182617188,True,4.93615369712646,60
2022-03-10,186.3413543701172,200.76021,189.17758178710938,True,6.122620996291158,60
2022-03-11,184.22674560546875,199.47693,190.9678192138672,True,4.455781886235428,60
2022-03-14,186.29615783691406,211.8181,187.51454162597656,True,12.960892600044934,60
2022-03-15,188.3747100830078,214.4431,184.80641174316406,False,16.036612557366063,60
2022-03-16,189.76637268066406,213.68204,178.81764221191406,False,19.497178639837056,60
2022-03-17,191.02252197265625,200.00589,171.4112091064453,False,16.68192000697906,60
2022-03-18,191.8809814453125,206.97433,168.96664428710938,False,22.49419735477764,60
2022-03-21,191.57374572753906,199.51067,169.40286254882812,False,17.77290117281719,60
2022-03-22,192.03460693359375,205.26465,162.82339477539062,False,26.065820406616414,60
2022-03-23,189.18801879882812,199.08179,161.98733520507812,False,22.899600056593812,60
2022-03-24,190.39894104003906,206.97765,164.7408905029297,False,25.638294926141985,60
2022-03-25,191.35687255859375,211.99426,164.83177185058594,False,28.612500075214665,60
2022-03-28,193.67030334472656,194.83475,163.66854858398438,False,19.042264992333713,60
2022-03-29,197.52003479003906,208.95406,170.77508544921875,False,22.3562882351869,60
2022-03-30,195.07546997070312,207.03352,170.21165466308594,False,21.632989215320748,60
2022-03-31,190.2953643798828,206.13445,166.2948760986328,False,23.95718378488537,60
2022-04-01,190.9769287109375,203.9422,165.3983154296875,False,23.303674029091997,60
2022-04-04,189.8864288330078,198.55128,166.73403930664062,False,19.08263340569788,60
2022-04-05,187.59634399414062,211.47926,167.3195343017578,False,26.392452733142903,60
2022-04-06,186.42405700683594,198.55576,167.10911560058594,False,18.818027910464373,60
2022-04-07,186.2332000732422,197.95964,166.71571350097656,False,18.740841127594194,60
2022-04-08,185.06996154785156,202.04735,169.83541870117188,False,18.96655572061,60
2022-04-11,182.4890594482422,210.08833,166.75230407714844,False,25.988264025836088,60
2022-04-12,181.580322265625,202.88577,167.36526489257812,False,21.223345139924056,60
2022-04-13,181.1531982421875,202.96652,167.29208374023438,False,21.324642313593625,60
2022-04-14,178.36326599121094,187.301,163.12030029296875,False,14.82384138372042,60
2022-04-18,178.69044494628906,207.41817,160.98863220214844,False,28.84025677900614,60
2022-04-19,184.83367919921875,207.82681,165.2427520751953,False,25.770607263649918,60
2022-04-20,187.6962890625,209.04381,164.94085693359375,False,26.738645517987592,60
2022-04-21,189.28659057617188,208.0508,171.50045776367188,False,21.312093986060177,60
2022-04-22,184.79733276367188,209.3495,172.28724670410156,False,21.511897466809234,60
2022-04-25,185.49710083007812,206.37556,174.4554443359375,False,18.29700435017168,60
2022-04-26,180.48069763183594,198.67555,175.2513885498047,False,13.366036076628552,60
2022-04-27,180.21714782714844,198.36606,175.19650268554688,False,13.224896221614992,60
2022-04-28,184.22479248046875,196.62444,177.26409912109375,False,10.921746929977843,60
2022-04-29,179.1266632080078,189.66219,180.97845458984375,True,4.798212637400254,60
2022-05-02,181.76199340820312,213.78854,186.17489624023438,True,14.832100362932765,60
2022-05-03,185.5697784423828,199.06485,190.0721893310547,True,4.731181638991982,60
2022-05-04,193.5760040283203,204.41068,189.69712829589844,False,7.756336052688583,60
2022-05-05,189.17758178710938,200.43738,187.45567321777344,False,6.925213032540651,60
2022-05-06,190.17723083496094,215.76192,190.78579711914062,True,13.091184130189873,60
2022-05-09,190.3317108154297,205.51135,191.59088134765625,True,7.265727415359866,60
2022-05-10,184.9881591796875,192.88823,192.8168182373047,True,0.037035738617267534,60
2022-05-11,185.2335205078125,207.54434,191.4993896484375,True,8.378591922425503,60
2022-05-12,188.6505126953125,206.21385,191.22496032714844,True,7.838355189573287,60
2022-05-13,188.6959228515625,200.05812,195.27777099609375,True,2.447974342937854,60
2022-05-16,188.1779327392578,213.15926,195.02162170410156,True,9.30031968704642,60
2022-05-17,192.8762664794922,206.28882,198.94638061523438,True,3.6906616352780115,60
2022-05-18,184.83367919921875,189.1858,195.77183532714844,True,-3.364135112555215,60
2022-05-19,182.47999572753906,196.73996,198.5804443359375,True,-0.9268206772803301,60
2022-05-20,183.3614959716797,202.5052,197.58322143554688,True,2.4910930066645487,60
2022-05-23,184.0157928466797,198.9769,198.1596221923828,True,0.4124331647055281,60
2022-05-24,184.67921447753906,207.63046,195.50650024414062,True,6.201309105939616,60
2022-05-25,183.5068817138672,217.71524,188.85543823242188,True,15.281425049871414,60
2022-05-26,185.68792724609375,191.39288,187.91310119628906,True,1.8518038829327281,60
2022-05-27,187.8780517578125,202.10387,188.11439514160156,True,7.436683101798996,60
2022-05-31,189.0867156982422,205.24413,190.1270751953125,True,7.951024416364209,60
2022-06-01,187.18736267089844,197.44888,182.4879913330078,False,8.19828834453653,60
2022-06-02,190.16812133789062,197.44824,179.80740356445312,False,9.810963438289905,60
2022-06-03,188.86862182617188,185.1311,179.45977783203125,True,3.160221054604188,60
2022-06-06,189.17758178710938,195.21432,178.2429962158203,False,9.521456155731542,60
2022-06-07,190.9678192138672,199.48328,180.44781494140625,False,10.54901187468649,60
2022-06-08,187.51454162597656,203.1261,178.76449584960938,False,13.627763537396154,60
2022-06-09,184.80641174316406,196.83119,180.73146057128906,False,8.908095687613836,60
2022-06-10,178.81764221191406,197.5771,185.5253143310547,True,6.496034448739809,60
2022-06-13,171.4112091064453,189.52298,186.5957489013672,True,1.5687553720788383,60
2022-06-14,168.96664428710938,196.46877,188.92861938476562,True,3.9910024741500023,60
2022-06-15,169.40286254882812,190.2191,189.9075164794922,True,0.16407169049040643,60
2022-06-16,162.82339477539062,191.46202,183.36622619628906,True,4.415095868891377,60
2022-06-17,161.98733520507812,184.04196,181.7195281982422,True,1.2780318630070893,60
2022-06-21,164.7408905029297,197.74213,178.20640563964844,True,10.962412240499669,60
2022-06-22,164.83177185058594,200.29417,177.53857421875,True,12.817270880833007,60
2022-06-23,163.66854858398438,198.49956,180.63990783691406,True,9.886879301514721,60
2022-06-24,170.77508544921875,191.13408,178.2521514892578,True,7.226800564598341,60
2022-06-27,170.21165466308594,186.47533,176.3126220703125,True,5.764025484074876,60
2022-06-28,166.2948760986328,184.47281,172.8087158203125,True,6.749713382342656,60
2022-06-29,165.3983154296875,193.55296,171.74745178222656,True,12.69626492174013,60
2022-06-30,166.73403930664062,200.1519,171.29922485351562,True,16.84343663333828,60
2022-07-01,167.3195343017578,183.84706,167.88673400878906,True,9.506604105838381,60
2022-07-05,167.10911560058594,176.70486,172.42446899414062,True,2.4824756792250624,60
2022-07-06,166.71571350097656,183.80951,169.40272521972656,True,8.5044582600018,60
2022-07-07,169.83541870117188,197.66333,166.42698669433594,False,18.768797058831886,60
2022-07-08,166.75230407714844,180.66791,172.23098754882812,True,4.898607553779326,60
2022-07-11,167.36526489257812,188.49591,178.0165557861328,True,5.886730485330939,60
2022-07-12,167.29208374023438,184.92477,177.62960815429688,True,4.106953841438472,60
2022-07-13,163.12030029296875,194.48549,176.791259765625,True,10.008542927650431,60
2022-07-14,160.98863220214844,186.85252,172.65481567382812,True,8.223175284438343,60
2022-07-15,165.2427520751953,180.94464,171.47557067871094,True,5.522110465701409,60
2022-07-18,164.94085693359375,186.31046,171.38340759277344,True,8.709739139369056,60
2022-07-19,171.50045776367188,175.33221,170.5727081298828,False,2.7903093512250536,60
2022-07-20,172.28724670410156,184.34741,175.7686767578125,True,4.880696327584542,60
2022-07-21,174.4554443359375,190.47853,171.4479522705078,False,11.099915957733405,60
2022-07-22,175.2513885498047,195.52895,175.93450927734375,True,11.137346917323125,60
2022-07-25,175.19650268554688,200.17868,178.14553833007812,True,12.368057205575084,60
2022-07-26,177.26409912109375,185.01146,176.83734130859375,False,4.622393653684133,60
2022-07-27,180.97845458984375,179.70718,174.1011962890625,True,3.219959235386545,60
2022-07-28,186.17489624023438,184.95567,180.21839904785156,True,2.628629593288105,60
2022-07-29,190.0721893310547,190.83788,184.97213745117188,False,3.171146744513061,60
2022-08-01,189.69712829589844,205.35,189.66140747070312,False,8.271898243313368,60
2022-08-02,187.45567321777344,187.1871,191.2183074951172,False,-2.1081685516622146,60
2022-08-03,190.78579711914062,185.3218,190.57342529296875,True,-2.755700424839584,60
2022-08-04,191.59088134765625,180.26648,197.19737243652344,False,-8.585759909040311,60
2022-08-05,192.8168182373047,183.63313,196.7183074951172,False,-6.651731975109468,60
2022-08-08,191.4993896484375,195.9349,196.49717712402344,True,-0.28614717340655377,60
2022-08-09,191.22496032714844,189.70303,193.070068359375,False,-1.7439445382295482,60
2022-08-10,195.27777099609375,193.45291,194.38748168945312,True,-0.48077700496837444,60
2022-08-11,195.02162170410156,203.18105,198.21075439453125,True,2.507578941858084,60
2022-08-12,198.94638061523438,206.17241,198.73585510253906,False,3.741928677762343,60
2022-08-15,195.77183532714844,189.40971,197.77774047851562,False,-4.231025550778525,60
2022-08-16,198.5804443359375,205.7404,194.9586639404297,False,5.530268859733465,60
2022-08-17,197.58322143554688,197.71681,206.5942840576172,True,-4.297055925009175,60
2022-08-18,198.1596221923828,183.6137,208.60269165039062,False,-11.979231051805627,60
2022-08-19,195.50650024414062,178.20581,207.9393310546875,False,-14.29913251956777,60
2022-08-22,188.85543823242188,206.84996,209.9200439453125,True,-1.4625014174272315,60
2022-08-23,187.91310119628906,196.08336,209.7266082763672,True,-6.505254447132602,60
2022-08-24,188.11439514160156,195.22662,208.6210479736328,True,-6.4204568851410695,60
2022-08-25,190.1270751953125,209.33685,209.0172576904297,True,0.1529038034684233,60
2022-08-26,182.4879913330078,179.44931,208.2157440185547,False,-13.8156861535201,60
2022-08-29,179.80740356445312,185.345,210.74005126953125,True,-12.050414667664901,60
2022-08-30,179.45977783203125,187.14195,210.67552185058594,True,-11.1705285593776,60
2022-08-31,178.2429962158203,193.43024,210.94268798828125,True,-8.301994887278525,60
2022-09-01,180.44781494140625,199.0339,206.51138305664062,True,-3.6208551396379325,60
2022-09-02,178.76449584960938,174.38992,206.704833984375,False,-15.63336002636232,60
2022-09-06,180.73146057128906,188.55998,209.56077575683594,True,-10.02133790600181,60
2022-09-07,185.5253143310547,207.41261,209.52394104003906,True,-1.0076786998754166,60
2022-09-08,186.5957489013672,199.795,210.31619262695312,True,-5.0025603481086724,60
2022-09-09,188.92861938476562,205.4939,206.53904724121094,True,-0.5060305887899911,60
2022-09-12,189.9075164794922,190.00784,204.14370727539062,True,-6.924467301234599,60
2022-09-13,183.36622619628906,199.50813,202.77102661132812,True,-1.609151825725148,60
2022-09-14,181.7195281982422,198.12137,203.89498901367188,True,-2.83166380566695,60
2022-09-15,178.20640563964844,177.55876,202.4578094482422,False,-12.298388449139019,60
2022-09-16,177.53857421875,192.94753,206.5942840576172,True,-6.605584029322502,60
2022-09-19,180.63990783691406,196.28358,207.90249633789062,True,-5.5886350322030705,60
2022-09-20,178.2521514892578,187.23048,206.56663513183594,True,-9.360732971569231,60
2022-09-21,176.3126220703125,176.49605,200.83636474609375,True,-12.119476870253575,60
2022-09-22,172.8087158203125,191.5072,199.7216033935547,True,-4.112925745409011,60
2022-09-23,171.74745178222656,190.8021,200.1822509765625,True,-4.685808769230675,60
2022-09-26,171.29922485351562,167.40509,200.91928100585938,False,-16.68042534596307,60
2022-09-27,167.88673400878906,183.66368,204.8070526123047,True,-10.32355639727661,60
2022-09-28,172.42446899414062,185.8792,202.8539276123047,True,-8.367957990813311,60
2022-09-29,169.40272521972656,202.03209,204.49378967285156,True,-1.2038020535446796,60
2022-09-30,166.42698669433594,193.2798,206.12445068359375,True,-6.231502485977052,60
2022-10-03,172.23098754882812,183.0298,203.07505798339844,True,-9.870861427993827,60
2022-10-04,178.0165557861328,193.4039,205.71636962890625,True,-5.9851675900330426,60
2022-10-05,177.62960815429688,197.71883,204.16864013671875,True,-3.1590619590033056,60
2022-10-06,176.791259765625,196.22324,204.18716430664062,True,-3.900307959953996,60
2022-10-07,172.65481567382812,187.19748,204.65057373046875,True,-8.52824116946193,60
2022-10-10,171.47557067871094,178.92207,202.85264587402344,True,-11.797022615434411,60
2022-10-11,171.38340759277344,188.35391,210.33169555664062,True,-10.44910665744458,60
2022-10-12,170.5727081298828,176.43661,210.34100341796875,True,-16.118772791229365,60
2022-10-13,175.7686767578125,186.30309,210.82289123535156,True,-11.63052349985586,60
2022-10-14,171.4479522705078,189.51263,213.7978515625,True,-11.358962266305515,60
2022-10-17,175.93450927734375,181.28671,215.3085174560547,True,-15.801420775893964,60
2022-10-18,178.14553833007812,176.4825,216.16114807128906,False,-18.356050685508894,60
2022-10-19,176.83734130859375,191.9882,215.29920959472656,True,-10.827259738924209,60
2022-10-20,174.1011962890625,184.73943,211.11944580078125,True,-12.495305698412336,60
2022-10-21,180.21839904785156,180.27658,204.80812072753906,True,-11.977816030853122,60
2022-10-24,184.97213745117188,179.27374,209.71078491210938,False,-14.513818280297034,60
2022-10-25,189.66140747070312,180.157,212.24085998535156,False,-15.116722721016993,60
2022-10-26,191.2183074951172,172.33531,212.55599975585938,False,-18.9223959391446,60
2022-10-27,190.57342529296875,171.23431,211.65699768066406,False,-19.0982033000429,60
2022-10-28,197.19737243652344,180.53423,211.92575073242188,False,-14.812511061097869,60
2022-10-31,196.7183074951172,199.87712,213.77931213378906,True,-6.503057299299848,60
2022-11-01,196.49717712402344,179.93935,213.1120147705078,False,-15.56583681720321,60
2022-11-02,193.070068359375,191.1283,218.75607299804688,False,-12.629490336415047,60
2022-11-03,194.38748168945312,185.04825,222.00906372070312,False,-16.648336248192905,60
2022-11-04,198.21075439453125,184.535,232.1943359375,False,-20.52562224783086,60
2022-11-07,198.73585510253906,188.36584,228.66331481933594,False,-17.623058654866423,60
2022-11-08,197.77774047851562,175.95337,224.43722534179688,False,-21.602412936327966,60
2022-11-09,194.9586639404297,169.49362,221.74029541015625,False,-23.56210155098014,60
2022-11-10,206.5942840576172,180.73372,219.4048309326172,False,-17.6254606136833,60
2022-11-11,208.60269165039062,176.5761,217.801513671875,False,-18.927975933596006,60
2022-11-14,207.9393310546875,181.4864,218.274169921875,False,-16.853925279430367,60
2022-11-15,209.9200439453125,187.85576,221.93490600585938,False,-15.355469742090708,60
2022-11-16,209.7266082763672,185.20415,220.61892700195312,False,-16.05246664207211,60
2022-11-17,208.6210479736328,189.33687,222.47247314453125,False,-14.894249337926672,60
2022-11-18,209.0172576904297,175.69716,220.09066772460938,False,-20.17055487635697,60
2022-11-21,208.2157440185547,175.14296,222.7412109375,False,-21.369306174836794,60
2022-11-22,210.74005126953125,189.71149,216.30943298339844,False,-12.296248850614646,60
2022-11-23,210.67552185058594,192.01974,216.44842529296875,False,-11.286143748496668,60
2022-11-25,210.94268798828125,189.37677,216.7635498046875,False,-12.6344026981625,60
2022-11-28,206.51138305664062,185.11198,215.6606903076172,False,-14.165171228522452,60
2022-11-29,206.704833984375,188.72859,215.75332641601562,False,-12.52575566087042,60
2022-11-30,209.56077575683594,192.315,216.08697509765625,False,-11.001113160803294,60
2022-12-01,209.52394104003906,185.34738,215.29920959472656,False,-13.91172223033712,60
2022-12-02,210.31619262695312,184.12048,218.6726531982422,False,-15.800864577465342,60
2022-12-05,206.53904724121094,173.34927,221.43447875976562,False,-21.715319740379122,60
2022-12-06,204.14370727539062,182.57695,221.23057556152344,False,-17.472099139176997,60
